시군구명,단속구분,단속년월,단속동,단속건수,단속원금
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,2,80000
장안구청,국민신문고,2022-04,파장동,2,90000
장안구청,국민신문고,2022-04,파장동,1,120000
장안구청,국민신문고,2022-04,파장동,1,80000
장안구청,국민신문고,2022-04,파장동,2,80000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,80000
장안구청,국민신문고,2022-04,파장동,1,120000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,2,120000
장안구청,국민신문고,2022-04,파장동,2,80000
장안구청,국민신문고,2022-04,파장동,1,40000
장안구청,국민신문고,2022-04,파장동,8,280000
장안구청,국민신문고,2022-04,파장동,8,330000
장안구청,국민신문고,2022-04,파장동,6,200000
장안구청,국민신문고,2022-04,파장동,8,560000
장안구청,국민신문고,2022-04,파장동,2,80000
장안구청,주행형,2022-04,파장동,31,1220000
장안구청,주행형,2022-04,파장동,9,360000
장안구청,주행형,2022-04,파장동,1,40000
장안구청,주행형,2022-04,파장동,5,200000
장안구청,주행형,2022-04,파장동,1,40000
장안구청,주행형,2022-04,파장동,35,1360000
장안구청,주행형,2022-04,파장동,1,40000
장안구청,주행형,2022-04,파장동,12,810000
장안구청,주행형,2022-04,파장동,1,40000
장안구청,주행형,2022-04,파장동,2,120000
장안구청,주행형,2022-04,파장동,31,1550000
장안구청,주행형,2022-04,파장동,1,40000
장안구청,주행형,2022-04,파장동,21,1040000
장안구청,주행형,2022-04,파장동,5,160000
장안구청,주행형,2022-04,하광교동,15,600000
장안구청,주행형,2022-04,하광교동,19,760000
장안구청,고정형,2022-04,하광교동,36,1600000
장안구청,주행형,2022-04,하광교동,32,1250000
장안구청,고정형,2022-04,화서2동,44,4990000
장안구청,보행,2022-05,송죽동,1,40000
장안구청,보행,2022-05,송죽동,2,40000
장안구청,보행,2022-05,송죽동,1,40000
장안구청,보행,2022-05,송죽동,1,50000
장안구청,보행,2022-05,송죽동,2,40000
장안구청,보행,2022-05,송죽동,1,40000
장안구청,보행,2022-05,송죽동,1,40000
장안구청,보행,2022-05,송죽동,1,120000
장안구청,보행,2022-05,송죽동,1,40000
장안구청,보행,2022-05,연무동,1,40000
장안구청,보행,2022-05,연무동,1,40000
장안구청,보행,2022-05,연무동,3,140000
장안구청,보행,2022-05,연무동,1,40000
장안구청,보행,2022-05,연무동,1,40000
장안구청,보행,2022-05,영화동,2,40000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,영화동,5,280000
장안구청,보행,2022-05,영화동,2,160000
장안구청,보행,2022-05,영화동,2,40000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,영화동,2,80000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,영화동,2,80000
장안구청,보행,2022-05,영화동,1,40000
장안구청,보행,2022-05,율전동,1,40000
장안구청,보행,2022-05,율전동,1,40000
장안구청,보행,2022-05,율전동,1,40000
장안구청,보행,2022-05,율전동,1,40000
장안구청,보행,2022-05,율전동,1,40000
장안구청,보행,2022-05,율전동,1,50000
장안구청,보행,2022-05,율전동,2,40000
장안구청,보행,2022-05,이목동,1,40000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,정자동,2,80000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,정자동,2,40000
장안구청,보행,2022-05,정자동,2,80000
장안구청,보행,2022-05,정자동,6,280000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,정자동,1,40000
장안구청,보행,2022-05,조원동,1,40000
장안구청,보행,2022-05,조원동,1,40000
장안구청,보행,2022-05,조원동,1,40000
장안구청,보행,2022-05,조원동,3,160000
장안구청,보행,2022-05,조원동,1,40000
장안구청,보행,2022-05,조원동,1,40000
장안구청,보행,2022-05,조원동,3,120000
장안구청,보행,2022-05,조원동,1,40000
장안구청,보행,2022-05,천천동,1,40000
장안구청,보행,2022-05,파장동,1,40000
장안구청,보행,2022-05,파장동,1,50000
장안구청,보행,2022-05,파장동,1,40000
장안구청,보행,2022-05,파장동,1,120000
장안구청,보행,2022-05,파장동,1,40000
장안구청,보행,2022-05,파장동,1,40000
장안구청,보행,2022-05,파장동,1,40000
장안구청,보행,2022-05,파장동,1,40000
장안구청,고정형,2022-05,상광교동,38,1490000
장안구청,고정형,2022-05,송죽동,3,120000
장안구청,고정형,2022-05,송죽동,3,120000
장안구청,주행형,2022-05,송죽동,3,120000
장안구청,주행형,2022-05,송죽동,2,40000
장안구청,주행형,2022-05,송죽동,2,80000
장안구청,주행형,2022-05,송죽동,6,200000
장안구청,주행형,2022-05,송죽동,44,1710000
장안구청,주행형,2022-05,송죽동,3,120000
장안구청,주행형,2022-05,송죽동,1,40000
장안구청,주행형,2022-05,송죽동,12,410000
장안구청,주행형,2022-05,송죽동,19,780000
장안구청,주행형,2022-05,송죽동,1,40000
장안구청,주행형,2022-05,송죽동,3,120000
장안구청,주행형,2022-05,송죽동,3,120000
장안구청,주행형,2022-05,송죽동,5,200000
장안구청,주행형,2022-05,송죽동,14,560000
장안구청,고정형,2022-05,송죽동,12,1000000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,2,160000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,3,160000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,2,80000
장안구청,국민신문고,2022-05,송죽동,4,160000
장안구청,국민신문고,2022-05,송죽동,3,160000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,2,90000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,3,130000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,3,200000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,2,40000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,9,450000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,2,80000
장안구청,국민신문고,2022-05,송죽동,2,120000
장안구청,국민신문고,2022-05,송죽동,10,760000
장안구청,국민신문고,2022-05,송죽동,7,330000
장안구청,국민신문고,2022-05,송죽동,19,1410000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,10,800000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,2,160000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,2,80000
장안구청,국민신문고,2022-05,송죽동,4,200000
장안구청,국민신문고,2022-05,송죽동,2,80000
장안구청,국민신문고,2022-05,송죽동,1,90000
장안구청,국민신문고,2022-05,송죽동,9,530000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,2,80000
장안구청,국민신문고,2022-05,송죽동,1,40000
장안구청,국민신문고,2022-05,송죽동,1,80000
장안구청,고정형,2022-05,송죽동,97,6380000
장안구청,고정형,2022-05,송죽동,1,40000
장안구청,보행,2022-05,송죽동,1,40000
장안구청,주행형,2022-05,송죽동,1,40000
장안구청,고정형,2022-05,송죽동,124,4870000
장안구청,고정형,2022-05,송죽동,113,4400000
장안구청,고정형,2022-05,송죽동,10,370000
장안구청,고정형,2022-05,송죽동,2,80000
장안구청,주행형,2022-05,송죽동,25,1490000
장안구청,주행형,2022-05,송죽동,5,210000
장안구청,주행형,2022-05,송죽동,2,80000
장안구청,주행형,2022-05,송죽동,1,40000
장안구청,고정형,2022-05,송죽동,27,1050000
장안구청,주행형,2022-05,연무동,12,490000
장안구청,주행형,2022-05,연무동,2,80000
장안구청,주행형,2022-05,연무동,2,80000
장안구청,주행형,2022-05,연무동,1,40000
장안구청,주행형,2022-05,연무동,1,40000
장안구청,주행형,2022-05,연무동,1,40000
장안구청,국민신문고,2022-05,연무동,1,90000
장안구청,국민신문고,2022-05,연무동,1,80000
장안구청,국민신문고,2022-05,연무동,1,40000
장안구청,국민신문고,2022-05,연무동,1,80000
장안구청,국민신문고,2022-05,연무동,2,120000
장안구청,국민신문고,2022-05,연무동,2,80000
장안구청,국민신문고,2022-05,연무동,2,80000
장안구청,국민신문고,2022-05,연무동,1,40000
장안구청,주행형,2022-05,연무동,11,440000
장안구청,고정형,2022-05,연무동,25,1270000
장안구청,주행형,2022-05,연무동,1,40000
장안구청,주행형,2022-05,연무동,2,170000
장안구청,주행형,2022-05,연무동,14,1050000
장안구청,주행형,2022-05,연무동,81,3970000
장안구청,고정형,2022-05,연무동,28,1380000
장안구청,주행형,2022-05,연무동,127,5100000
장안구청,주행형,2022-05,연무동,3,80000
장안구청,주행형,2022-05,연무동,2,80000
장안구청,주행형,2022-05,연무동,6,240000
장안구청,주행형,2022-05,연무동,4,160000
장안구청,주행형,2022-05,연무동,54,2140000
장안구청,주행형,2022-05,연무동,3,120000
장안구청,주행형,2022-05,연무동,58,2210000
장안구청,고정형,2022-05,영화동,4,120000
장안구청,고정형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,7,290000
장안구청,고정형,2022-05,영화동,3,80000
장안구청,고정형,2022-05,영화동,230,8820000
장안구청,고정형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,2,40000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,1,50000
장안구청,주행형,2022-05,영화동,35,1330000
장안구청,주행형,2022-05,영화동,63,2530000
장안구청,주행형,2022-05,영화동,10,360000
장안구청,주행형,2022-05,영화동,32,1230000
장안구청,주행형,2022-05,영화동,5,210000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,국민신문고,2022-05,영화동,2,40000
장안구청,국민신문고,2022-05,영화동,2,40000
장안구청,주행형,2022-05,영화동,3,120000
장안구청,국민신문고,2022-05,영화동,3,80000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,3,200000
장안구청,국민신문고,2022-05,영화동,5,210000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,5,160000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,2,40000
장안구청,국민신문고,2022-05,영화동,4,120000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,2,40000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,국민신문고,2022-05,영화동,1,50000
장안구청,국민신문고,2022-05,영화동,8,290000
장안구청,국민신문고,2022-05,영화동,6,240000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,40000
장안구청,국민신문고,2022-05,영화동,1,80000
장안구청,주행형,2022-05,영화동,12,930000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,고정형,2022-05,영화동,8,320000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,2,80000
장안구청,고정형,2022-05,영화동,128,4890000
장안구청,고정형,2022-05,영화동,8,320000
장안구청,주행형,2022-05,영화동,3,80000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,10,360000
장안구청,주행형,2022-05,영화동,9,320000
장안구청,주행형,2022-05,영화동,6,240000
장안구청,주행형,2022-05,영화동,1,40000
장안구청,주행형,2022-05,영화동,6,240000
장안구청,주행형,2022-05,영화동,1,40000
